,ds,yhat
4062,2024-02-15,73486.9524507472
4063,2024-02-16,72784.88097266431
4064,2024-02-17,67755.13655946264
4065,2024-02-18,65286.19228576174
4066,2024-02-19,71777.941817395
4067,2024-02-20,73081.00459077979
4068,2024-02-21,73101.30591946133
4069,2024-02-22,72878.04832120988
4070,2024-02-23,72095.60558253231
4071,2024-02-24,66964.16720420492
4072,2024-02-25,64375.10409214177
4073,2024-02-26,70731.71046326782
4074,2024-02-27,71888.3950141313
4075,2024-02-28,71755.13799571965
4076,2024-02-29,71375.33416060996
4077,2024-03-01,70437.55687860426
4078,2024-03-02,65156.07484113612
4079,2024-03-03,62426.095886238065
4080,2024-03-04,68654.39636976652
4081,2024-03-05,69698.41227724898
4082,2024-03-06,69470.61147272005
4083,2024-03-07,69016.26933274712
4084,2024-03-08,68025.18481349321
4085,2024-03-09,62712.16954673847
4086,2024-03-10,59972.28506732132
4087,2024-03-11,66211.48655250616
4088,2024-03-12,67285.74861338841
4089,2024-03-13,67105.49129450554
4090,2024-03-14,66713.4267450552
4091,2024-03-15,65796.3613356633
4092,2024-03-16,60565.7831228746
4093,2024-03-17,57913.20673176693
4094,2024-03-18,64240.93075682901
4095,2024-03-19,65401.279789450295
4096,2024-03-20,65301.14574533339
4097,2024-03-21,64979.945523750204
4098,2024-03-22,64121.526489979195
4099,2024-03-23,58934.846645697035
4100,2024-03-24,56309.39885106237
4101,2024-03-25,62646.03190033545
4102,2024-03-26,63796.23873276272
4103,2024-03-27,63666.725149342565
4104,2024-03-28,63297.37532197864
4105,2024-03-29,62373.14541823363
4106,2024-03-30,57104.71261700358
4107,2024-03-31,54383.84985342399
4108,2024-04-01,60614.18060228711
4109,2024-04-02,61650.38597610516
4110,2024-04-03,61402.67992883086
4111,2024-04-04,60914.67162651191
4112,2024-04-05,59875.14935477137
4113,2024-04-06,54498.61646702956
4114,2024-04-07,51680.553028352944
4115,2024-04-08,57828.06077114797
4116,2024-04-09,58798.96684104261
4117,2024-04-10,58506.20512797896
4118,2024-04-11,57995.59696377693
4119,2024-04-12,56957.567913861414
4120,2024-04-13,51607.63309576463
4121,2024-04-14,48841.62612432192
4122,2024-04-15,55066.33022136133
4123,2024-04-16,56138.587341155144
4124,2024-04-17,55969.70392278577
4125,2024-04-18,55603.2743163201
4126,2024-04-19,54726.957350187404
4127,2024-04-20,49553.036723327794
4128,2024-04-21,46973.73813771565
4129,2024-04-22,53391.95915304391
4130,2024-04-23,54660.484763858825
4131,2024-04-24,54686.50424657264
4132,2024-04-25,54509.54713669355
4133,2024-04-26,53813.370587071135
4134,2024-04-27,48806.62563627468
4135,2024-04-28,46378.27230236152
4136,2024-04-29,52928.39672219024
4137,2024-04-30,54307.50089409222
4138,2024-05-01,54421.07851496004
4139,2024-05-02,54307.59316240889
4140,2024-05-03,53650.38995094569
4141,2024-05-04,48658.36759074191
4142,2024-05-05,46221.380697213965
4143,2024-05-06,52741.026039821845
4144,2024-05-07,54069.88427364709
4145,2024-05-08,54116.03211807874
4146,2024-05-09,53920.94314883315
4147,2024-05-10,53171.31063268462
4148,2024-05-11,48079.62195012796
4149,2024-05-12,45539.45730996935
4150,2024-05-13,51956.16945548699
4151,2024-05-14,53186.01898340128
4152,2024-05-15,53140.583296538585
4153,2024-05-16,52864.56030110083
4154,2024-05-17,52047.503027764964
4155,2024-05-18,46904.31719698671
4156,2024-05-19,44330.49656315581
4157,2024-05-20,50732.75446283303
4158,2024-05-21,51968.127461585646
4159,2024-05-22,51948.36990568656
4160,2024-05-23,51717.76076760275
4161,2024-05-24,50964.85872958121
4162,2024-05-25,45903.036787036624
4163,2024-05-26,43425.769988592525
4164,2024-05-27,49937.33307930541
4165,2024-05-28,51291.981891703195
4166,2024-05-29,51398.43491306817
4167,2024-05-30,51297.77378258742
4168,2024-05-31,50675.29584787548
4169,2024-06-01,45741.1471525688
4170,2024-06-02,43385.706551566465
4171,2024-06-03,50010.37487551335
4172,2024-06-04,51466.840303300225
4173,2024-06-05,51661.633921230976
4174,2024-06-06,51634.09208056201
4175,2024-06-07,51068.25690971688
4176,2024-06-08,46173.5419994347
4177,2024-06-09,43840.13306140075
4178,2024-06-10,50469.77706759589
4179,2024-06-11,51915.03110817389
4180,2024-06-12,52083.78551270241
4181,2024-06-13,52017.17888334072
4182,2024-06-14,51401.43787089925
4183,2024-06-15,46448.470579733876
4184,2024-06-16,44051.18560706105
4185,2024-06-17,50614.192700429514
4186,2024-06-18,51992.95894557188
4187,2024-06-19,52098.23782328074
4188,2024-06-20,51973.891614216685
4189,2024-06-21,51308.6427671625
4190,2024-06-22,46316.58577351962
4191,2024-06-23,43892.43400554169
4192,2024-06-24,50442.15967761394
4193,2024-06-25,51822.10267905957
4194,2024-06-26,51943.36706121448
4195,2024-06-27,51849.62666747403
4196,2024-06-28,51228.87606970813
4197,2024-06-29,46293.95842347034
4198,2024-06-30,43937.84428966581
4199,2024-07-01,50564.31870649834
4200,2024-07-02,52027.15094207245
4201,2024-07-03,52234.563992036274
4202,2024-07-04,52227.123239007524
4203,2024-07-05,51689.57807409468
4204,2024-07-06,46831.48550556528
4205,2024-07-07,44542.587066453314
4206,2024-07-08,51223.59349783475
4207,2024-07-09,52725.44884164727
4208,2024-07-10,52953.88830000232
4209,2024-07-11,52947.406737499565
4210,2024-07-12,52389.169324945164
4211,2024-07-13,47487.69135157775
4212,2024-07-14,45132.256878754924
4213,2024-07-15,51723.72947833046
4214,2024-07-16,53113.82589522887
4215,2024-07-17,53209.66665595886
4216,2024-07-18,53051.72063399929
4217,2024-07-19,52325.675666188705
4218,2024-07-20,47243.06328857311
4219,2024-07-21,44696.60871910246
4220,2024-07-22,51090.96115713239
4221,2024-07-23,52281.877383331106
4222,2024-07-24,52180.67508536129
4223,2024-07-25,51832.075511988536
4224,2024-07-26,50925.97025914039
4225,2024-07-27,45677.94300618778
4226,2024-07-28,42984.52004523426
4227,2024-07-29,49253.80727765056
4228,2024-07-30,50344.58908648469
4229,2024-07-31,50170.707687775895
4230,2024-08-01,49778.84443793059
4231,2024-08-02,48860.239422410334
4232,2024-08-03,43631.181274961054
4233,2024-08-04,40988.241782696205
4234,2024-08-05,47338.91323148105
4235,2024-08-06,48540.72374408015
4236,2024-08-07,48505.648631783275
4237,2024-08-08,48277.93824916353
4238,2024-08-09,47545.89731702941
4239,2024-08-10,42522.44597176083
4240,2024-08-11,40100.43512600049
4241,2024-08-12,46683.371902897496
4242,2024-08-13,48124.62804613405
4243,2024-08-14,48331.94688451018
4244,2024-08-15,48345.366876151325
4245,2024-08-16,47849.09427675638
4246,2024-08-17,43052.15288008767
4247,2024-08-18,40843.78127676484
4248,2024-08-19,47624.23148035164
4249,2024-08-20,49244.04018489002
4250,2024-08-21,49608.5869066008
4251,2024-08-22,49756.05605181704
4252,2024-08-23,49369.334833987145
4253,2024-08-24,44656.674736092304
4254,2024-08-25,42507.08708032783
4255,2024-08-26,49321.12702449379
4256,2024-08-27,50950.13805163626
4257,2024-08-28,51300.772308493775
4258,2024-08-29,51412.905198408735
4259,2024-08-30,50971.47772992979
4260,2024-08-31,46187.09605944696
4261,2024-09-01,43951.36064082984
4262,2024-09-02,50667.581205688395
4263,2024-09-03,52189.95154183689
4264,2024-09-04,52428.00126874672
4265,2024-09-05,52424.44475032718
4266,2024-09-06,51866.96222579242
4267,2024-09-07,46968.74398135535
4268,2024-09-08,44623.771131271176
4269,2024-09-09,51237.49013481433
4270,2024-09-10,52665.955648239316
4271,2024-09-11,52820.25926629765
4272,2024-09-12,52744.36437099236
4273,2024-09-13,52126.88198039947
4274,2024-09-14,47181.61798268948
4275,2024-09-15,44802.86466302583
4276,2024-09-16,51396.09279623894
4277,2024-09-17,52817.1178950315
4278,2024-09-18,52976.55704310311
4279,2024-09-19,52917.69533224226
4280,2024-09-20,52328.295568146445
4281,2024-09-21,47421.1804144505
4282,2024-09-22,45089.55872104519
4283,2024-09-23,51737.75123871635
4284,2024-09-24,53220.38836326474
4285,2024-09-25,53446.89554220286
4286,2024-09-26,53459.38474016762
