,ds,yhat
222,2013-08-11,36510.953967073816
223,2013-08-12,43063.0177904399
224,2013-08-13,44473.663564683746
225,2013-08-14,44650.7762458746
226,2013-08-15,44634.52404114089
227,2013-08-16,44109.22848007604
228,2013-08-17,39284.011971753134
229,2013-08-18,37048.193338232726
230,2013-08-19,43802.085205117786
231,2013-08-20,45396.26453060291
232,2013-08-21,45736.13052959107
233,2013-08-22,45859.86702444379
234,2013-08-23,45450.341121948964
235,2013-08-24,40715.76587741418
236,2013-08-25,38545.097461198995
237,2013-08-26,45338.8210919673
238,2013-08-27,46948.19774016253
239,2013-08-28,47279.78688930492
240,2013-08-29,47373.363689230595
241,2013-08-30,46913.76393018746
242,2013-08-31,42111.48620472495
243,2013-09-01,39858.0236018731
244,2013-09-02,46556.58109396288
245,2013-09-03,48061.2525267873
246,2013-09-04,48281.474363047535
247,2013-09-05,48259.87627994054
248,2013-09-06,47684.06367189978
249,2013-09-07,42767.1628620244
250,2013-09-08,40403.102582268846
251,2013-09-09,47001.57216036828
252,2013-09-10,48414.31447580058
253,2013-09-11,48552.4043575291
254,2013-09-12,48459.79957272855
255,2013-09-13,47825.11588369449
256,2013-09-14,42862.17328919207
257,2013-09-15,40465.2864027303
258,2013-09-16,47039.95528713044
259,2013-09-17,48442.03038263347
260,2013-09-18,48582.1680032975
261,2013-09-19,48503.69546438842
262,2013-09-20,47894.41954426356
263,2013-09-21,42967.20748419422
264,2013-09-22,40615.31229973658
265,2013-09-23,47243.09762623395
266,2013-09-24,48705.23475525346
267,2013-09-25,48911.18750063963
268,2013-09-26,48903.10328905344
269,2013-09-27,48367.64369280219
270,2013-09-28,43516.58331529938
271,2013-09-29,41242.14870144344
272,2013-09-30,47947.75258118398
273,2013-10-01,49487.1963619064
274,2013-10-02,49769.15692105867
275,2013-10-03,49835.07663555349
276,2013-10-04,49370.9905073533
277,2013-10-05,44588.120003671254
278,2013-10-06,42378.20602456184
279,2013-10-07,49144.23704333721
280,2013-10-08,50739.64603352404
281,2013-10-09,51072.792861865746
282,2013-10-10,51184.851609510115
283,2013-10-11,50761.63708094624
284,2013-10-12,46014.20037185725
285,2013-10-13,43834.16600144504
286,2013-10-14,50624.46657888325
287,2013-10-15,52238.54837430548
288,2013-10-16,52584.86406867548
289,2013-10-17,52704.77159249672
290,2013-10-18,52284.37263359663
291,2013-10-19,47535.11990524964
292,2013-10-20,45349.16483042937
293,2013-10-21,52130.100728641286
294,2013-10-22,53732.17399549203
295,2013-10-23,54064.77871246236
296,2013-10-24,54170.352842198605
297,2013-10-25,53736.20895426662
298,2013-10-26,48975.12809210866
299,2013-10-27,46780.68814106113
300,2013-10-28,53557.981697541945
301,2013-10-29,55162.796070539174
302,2013-10-30,55506.07123242003
303,2013-10-31,55631.754494063796
304,2013-11-01,55228.58570368797
305,2013-11-02,50510.64265393566
306,2013-11-03,48372.61932769929
